,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
31,deepar,32,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,169.132752,False,YAHOOA2,synthetic_88
32,deepar,33,1.0,1.0,1.0,"(None, 0, 0, 1)",OK,186.227641,False,YAHOOA2,synthetic_90
33,deepar,34,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,153.225261,False,YAHOOA2,synthetic_100
34,deepar,35,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,175.8574,False,YAHOOA2,synthetic_44
35,deepar,36,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,192.820836,False,YAHOOA2,synthetic_50
36,deepar,37,1.0,1.0,1.0,"(None, 0, 0, 1)",OK,161.179133,False,YAHOOA2,synthetic_87
37,deepar,38,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,150.849533,False,YAHOOA2,synthetic_79
38,deepar,39,1.0,1.0,1.0,"(None, 0, 0, 1)",OK,151.396418,False,YAHOOA2,synthetic_45
39,deepar,40,1.0,1.0,1.0,"(None, 0, 0, 1)",OK,150.370662,False,YAHOOA2,synthetic_51
40,deepar,41,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,210.093034,False,YAHOOA2,synthetic_83
41,deepar,42,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,148.266927,False,YAHOOA2,synthetic_86
42,deepar,43,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,158.085027,False,YAHOOA2,synthetic_40
43,deepar,44,1.0,1.0,1.0,"(None, 0, 0, 1)",OK,151.585332,False,YAHOOA2,synthetic_84
44,deepar,45,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,168.365177,False,YAHOOA2,synthetic_41
45,deepar,46,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,1023.541265,False,YAHOOA2,synthetic_47
46,deepar,47,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,172.974331,False,YAHOOA2,synthetic_55
47,deepar,48,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,155.12064,False,YAHOOA2,synthetic_53
48,deepar,49,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,155.667296,False,YAHOOA2,synthetic_52
49,deepar,50,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,188.793045,False,YAHOOA2,synthetic_46
50,deepar,51,1.0,1.0,1.0,"(None, 0, 0, 3)",OK,145.039215,False,YAHOOA2,synthetic_80
51,deepar,52,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,147.691533,False,YAHOOA2,synthetic_94
52,deepar,53,1.0,1.0,1.0,"(None, 0, 0, 2)",OK,147.800153,False,YAHOOA2,synthetic_43
53,deepar,54,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,191.056829,False,YAHOOA2,synthetic_11
54,deepar,55,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,149.316985,False,YAHOOA2,synthetic_92
55,deepar,56,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,184.666635,False,YAHOOA2,synthetic_74
56,deepar,57,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,193.306486,False,YAHOOA2,synthetic_29
57,deepar,58,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,194.03116,False,YAHOOA2,synthetic_2
58,deepar,59,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,183.99836,False,YAHOOA2,synthetic_77
59,deepar,60,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,171.457897,False,YAHOOA2,synthetic_17
60,deepar,61,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,188.760212,False,YAHOOA2,synthetic_5
61,deepar,62,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,179.799224,False,YAHOOA2,synthetic_26
62,deepar,63,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,163.977739,False,YAHOOA2,synthetic_20
63,deepar,64,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,175.329995,False,YAHOOA2,synthetic_8
64,deepar,65,0.8571428571428571,1.0,0.75,"(None, 1, 0, 3)",OK,206.814968,False,YAHOOA2,synthetic_68
65,deepar,66,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,159.333896,False,YAHOOA2,synthetic_73
66,deepar,67,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,187.333548,False,YAHOOA2,synthetic_13
67,deepar,68,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,178.33412,False,YAHOOA2,synthetic_76
68,deepar,69,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,150.687807,False,YAHOOA2,synthetic_82
69,deepar,70,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,177.225338,False,YAHOOA2,synthetic_10
70,deepar,71,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,188.715756,False,YAHOOA2,synthetic_4
71,deepar,72,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,142.509577,False,YAHOOA2,synthetic_19
72,deepar,73,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,195.794031,False,YAHOOA2,synthetic_97
73,deepar,74,0.8,1.0,0.6666666666666666,"(None, 1, 0, 2)",OK,157.934366,False,YAHOOA2,synthetic_67
74,deepar,75,0.7499999999999999,1.0,0.6,"(None, 2, 0, 3)",OK,145.560672,False,YAHOOA2,synthetic_65
75,deepar,76,0.7499999999999999,1.0,0.6,"(None, 2, 0, 3)",OK,177.36522,False,YAHOOA2,synthetic_62
76,deepar,77,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,148.617687,False,YAHOOA2,synthetic_18
77,deepar,78,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,195.243303,False,YAHOOA2,synthetic_6
78,deepar,79,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,148.398938,False,YAHOOA2,synthetic_75
79,deepar,80,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,147.007564,False,YAHOOA2,synthetic_24
80,deepar,81,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,185.836272,False,YAHOOA2,synthetic_69
81,deepar,82,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,182.325188,False,YAHOOA2,synthetic_48
82,deepar,83,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,154.639382,False,YAHOOA2,synthetic_96
83,deepar,84,0.6666666666666666,1.0,0.5,"(None, 2, 0, 2)",OK,173.078592,False,YAHOOA2,synthetic_61
84,deepar,85,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,163.005975,False,YAHOOA2,synthetic_99
85,deepar,86,0.6666666666666666,1.0,0.5,"(None, 2, 0, 2)",OK,173.95499,False,YAHOOA2,synthetic_64
86,deepar,87,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,178.485499,False,YAHOOA2,synthetic_33
87,deepar,88,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,150.178787,False,YAHOOA2,synthetic_9
88,deepar,89,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,174.573591,False,YAHOOA2,synthetic_93
89,deepar,90,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,152.237158,False,YAHOOA2,synthetic_78
90,deepar,91,0.6666666666666666,1.0,0.5,"(None, 2, 0, 2)",OK,200.885761,False,YAHOOA2,synthetic_1
91,deepar,92,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,214.63791,False,YAHOOA2,synthetic_39
92,deepar,93,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,194.100074,False,YAHOOA2,synthetic_12
93,deepar,94,0.6666666666666666,1.0,0.5,"(None, 1, 0, 1)",OK,148.000106,False,YAHOOA2,synthetic_57
94,deepar,95,0.5,1.0,0.3333333333333333,"(None, 2, 0, 1)",OK,148.554197,False,YAHOOA2,synthetic_66
95,deepar,96,0.5,1.0,0.3333333333333333,"(None, 2, 0, 1)",OK,150.987086,False,YAHOOA2,synthetic_3
96,deepar,97,0.5,1.0,0.3333333333333333,"(None, 2, 0, 1)",OK,188.038545,False,YAHOOA2,synthetic_36
97,deepar,98,0.5,1.0,0.3333333333333333,"(None, 2, 0, 1)",OK,183.012685,False,YAHOOA2,synthetic_60
98,deepar,99,0.5,1.0,0.3333333333333333,"(None, 2, 0, 1)",OK,192.476832,False,YAHOOA2,synthetic_63
99,deepar,100,,0.0,0.0,"(None, 3, 1, 0)",OK,165.8617,False,YAHOOA2,synthetic_54
