,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
15,prophet,16,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,17.863837,False,YAHOOA4,A4Benchmark-TS91
16,prophet,17,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,22.652103,False,YAHOOA4,A4Benchmark-TS85
17,prophet,18,0.0,0.0,0.0,"(None, 0, 15, 0)",OK,14.124424,False,YAHOOA4,A4Benchmark-TS36
18,prophet,19,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,24.983055,False,YAHOOA4,A4Benchmark-TS47
19,prophet,20,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,17.543677,False,YAHOOA4,A4Benchmark-TS53
20,prophet,21,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,19.361234,False,YAHOOA4,A4Benchmark-TS90
21,prophet,22,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,14.285461,False,YAHOOA4,A4Benchmark-TS84
22,prophet,23,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,15.076321,False,YAHOOA4,A4Benchmark-TS5
23,prophet,24,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,36.218488,False,YAHOOA4,A4Benchmark-TS93
24,prophet,25,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,16.85717,False,YAHOOA4,A4Benchmark-TS20
25,prophet,26,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,15.639953,False,YAHOOA4,A4Benchmark-TS21
26,prophet,27,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,15.066672,False,YAHOOA4,A4Benchmark-TS35
27,prophet,28,0.0,0.0,0.0,"(None, 0, 14, 0)",OK,13.884764,False,YAHOOA4,A4Benchmark-TS7
28,prophet,29,0.0,0.0,0.0,"(None, 0, 15, 0)",OK,22.433294,False,YAHOOA4,A4Benchmark-TS99
29,prophet,30,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,22.713283,False,YAHOOA4,A4Benchmark-TS79
30,prophet,31,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,30.987627,False,YAHOOA4,A4Benchmark-TS44
31,prophet,32,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,14.30476,False,YAHOOA4,A4Benchmark-TS54
32,prophet,33,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,12.63916,False,YAHOOA4,A4Benchmark-TS80
33,prophet,34,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,11.48423,False,YAHOOA4,A4Benchmark-TS57
34,prophet,35,0.0,0.0,0.0,"(None, 0, 11, 0)",OK,12.967018,False,YAHOOA4,A4Benchmark-TS43
35,prophet,36,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,9.268532,False,YAHOOA4,A4Benchmark-TS42
36,prophet,37,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,11.943776,False,YAHOOA4,A4Benchmark-TS83
37,prophet,38,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,12.501064,False,YAHOOA4,A4Benchmark-TS97
38,prophet,39,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,14.081943,False,YAHOOA4,A4Benchmark-TS68
39,prophet,40,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,14.000332,False,YAHOOA4,A4Benchmark-TS40
40,prophet,41,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,16.543536,False,YAHOOA4,A4Benchmark-TS55
41,prophet,42,0.0,0.0,0.0,"(None, 0, 7, 0)",OK,16.743109,False,YAHOOA4,A4Benchmark-TS50
42,prophet,43,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,21.352627,False,YAHOOA4,A4Benchmark-TS41
43,prophet,44,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,26.834324,False,YAHOOA4,A4Benchmark-TS69
44,prophet,45,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,16.342965,False,YAHOOA4,A4Benchmark-TS96
45,prophet,46,0.0,0.0,0.0,"(None, 0, 15, 0)",OK,15.069412,False,YAHOOA4,A4Benchmark-TS86
46,prophet,47,0.0,0.0,0.0,"(None, 0, 7, 0)",OK,22.65393,False,YAHOOA4,A4Benchmark-TS45
47,prophet,48,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,26.442124,False,YAHOOA4,A4Benchmark-TS51
48,prophet,49,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,14.791395,False,YAHOOA4,A4Benchmark-TS4
49,prophet,50,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,19.130812,False,YAHOOA4,A4Benchmark-TS78
50,prophet,51,0.0,0.0,0.0,"(None, 0, 10, 0)",OK,14.489588,False,YAHOOA4,A4Benchmark-TS22
51,prophet,52,0.0,0.0,0.0,"(None, 0, 11, 0)",OK,15.084589,False,YAHOOA4,A4Benchmark-TS32
52,prophet,53,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,11.474686,False,YAHOOA4,A4Benchmark-TS26
53,prophet,54,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,16.980374,False,YAHOOA4,A4Benchmark-TS72
54,prophet,55,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,15.293274,False,YAHOOA4,A4Benchmark-TS11
55,prophet,56,0.0,0.0,0.0,"(None, 0, 9, 0)",OK,19.398289,False,YAHOOA4,A4Benchmark-TS89
56,prophet,57,0.0,0.0,0.0,"(None, 0, 11, 0)",OK,15.585053,False,YAHOOA4,A4Benchmark-TS76
57,prophet,58,0.0,0.0,0.0,"(None, 0, 14, 0)",OK,15.149799,False,YAHOOA4,A4Benchmark-TS62
58,prophet,59,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,17.639553,False,YAHOOA4,A4Benchmark-TS77
59,prophet,60,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,21.058941,False,YAHOOA4,A4Benchmark-TS88
60,prophet,61,0.0,0.0,0.0,"(None, 0, 9, 0)",OK,19.15229,False,YAHOOA4,A4Benchmark-TS49
61,prophet,62,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,17.69186,False,YAHOOA4,A4Benchmark-TS61
62,prophet,63,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,17.087669,False,YAHOOA4,A4Benchmark-TS75
63,prophet,64,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,16.343018,False,YAHOOA4,A4Benchmark-TS74
64,prophet,65,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,15.681752,False,YAHOOA4,A4Benchmark-TS60
65,prophet,66,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,14.552311,False,YAHOOA4,A4Benchmark-TS48
66,prophet,67,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,15.648683,False,YAHOOA4,A4Benchmark-TS70
67,prophet,68,0.0,0.0,0.0,"(None, 0, 8, 0)",OK,14.592433,False,YAHOOA4,A4Benchmark-TS58
68,prophet,69,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,15.413097,False,YAHOOA4,A4Benchmark-TS59
69,prophet,70,0.0,0.0,0.0,"(None, 0, 10, 0)",OK,14.267597,False,YAHOOA4,A4Benchmark-TS71
70,prophet,71,0.0,0.0,0.0,"(None, 0, 15, 0)",OK,16.141294,False,YAHOOA4,A4Benchmark-TS65
71,prophet,72,0.0,0.0,0.0,"(None, 0, 15, 0)",OK,15.533873,False,YAHOOA4,A4Benchmark-TS98
72,prophet,73,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,15.336438,False,YAHOOA4,A4Benchmark-TS73
73,prophet,74,0.0,0.0,0.0,"(None, 0, 14, 0)",OK,14.975919,False,YAHOOA4,A4Benchmark-TS67
74,prophet,75,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,21.638291,False,YAHOOA4,A4Benchmark-TS66
75,prophet,76,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,15.02137,False,YAHOOA4,A4Benchmark-TS39
76,prophet,77,0.0,0.0,0.0,"(None, 0, 9, 0)",OK,11.63746,False,YAHOOA4,A4Benchmark-TS38
77,prophet,78,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,12.275661,False,YAHOOA4,A4Benchmark-TS10
78,prophet,79,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,20.441559,False,YAHOOA4,A4Benchmark-TS30
79,prophet,80,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,14.908878,False,YAHOOA4,A4Benchmark-TS33
80,prophet,81,0.0,0.0,0.0,"(None, 0, 15, 0)",OK,13.964435,False,YAHOOA4,A4Benchmark-TS27
81,prophet,82,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,14.897794,False,YAHOOA4,A4Benchmark-TS1
82,prophet,83,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,16.995807,False,YAHOOA4,A4Benchmark-TS3
83,prophet,84,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,19.515524,False,YAHOOA4,A4Benchmark-TS31
84,prophet,85,0.0,0.0,0.0,"(None, 0, 11, 0)",OK,19.867615,False,YAHOOA4,A4Benchmark-TS25
85,prophet,86,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,24.052189,False,YAHOOA4,A4Benchmark-TS19
86,prophet,87,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,17.438717,False,YAHOOA4,A4Benchmark-TS18
87,prophet,88,0.0,0.0,0.0,"(None, 0, 9, 0)",OK,16.215187,False,YAHOOA4,A4Benchmark-TS24
88,prophet,89,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,20.343255,False,YAHOOA4,A4Benchmark-TS2
89,prophet,90,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,16.041534,False,YAHOOA4,A4Benchmark-TS8
90,prophet,91,0.0,0.0,0.0,"(None, 0, 9, 0)",OK,20.674772,False,YAHOOA4,A4Benchmark-TS15
91,prophet,92,0.0,0.0,0.0,"(None, 0, 11, 0)",OK,15.216564,False,YAHOOA4,A4Benchmark-TS14
92,prophet,93,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,18.429728,False,YAHOOA4,A4Benchmark-TS28
93,prophet,94,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,15.403308,False,YAHOOA4,A4Benchmark-TS16
94,prophet,95,0.0,0.0,0.0,"(None, 0, 10, 0)",OK,16.451145,False,YAHOOA4,A4Benchmark-TS17
95,prophet,96,0.0,0.0,0.0,"(None, 0, 7, 0)",OK,16.093455,False,YAHOOA4,A4Benchmark-TS100
96,prophet,97,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,17.069625,False,YAHOOA4,A4Benchmark-TS9
97,prophet,98,0.0,0.0,0.0,"(None, 0, 14, 0)",OK,14.273389,False,YAHOOA4,A4Benchmark-TS13
98,prophet,99,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,15.637172,False,YAHOOA4,A4Benchmark-TS12
99,prophet,100,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,13.019386,False,YAHOOA4,A4Benchmark-TS94
