,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
51,prophet,52,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,6.226334,False,YAHOOA1,real_34
52,prophet,53,0.0,0.0,0.0,"(None, 0, 0, 0)",OK,7.123915,False,YAHOOA1,real_35
53,prophet,54,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,6.60539,False,YAHOOA1,real_30
54,prophet,55,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,7.277941,False,YAHOOA1,real_18
55,prophet,56,0.0,0.0,0.0,"(None, 1, 2, 0)",OK,6.434656,False,YAHOOA1,real_27
56,prophet,57,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,8.308802,False,YAHOOA1,real_17
57,prophet,58,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,7.707519,False,YAHOOA1,real_15
58,prophet,59,0.0,0.0,0.0,"(None, 1, 5, 0)",OK,6.329705,False,YAHOOA1,real_29
59,prophet,60,0.0,0.0,0.0,"(None, 0, 4, 0)",OK,6.3504,False,YAHOOA1,real_28
60,prophet,61,0.0,0.0,0.0,"(None, 1, 3, 0)",OK,6.621206,False,YAHOOA1,real_38
61,prophet,62,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,6.995048,False,YAHOOA1,real_7
62,prophet,63,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,6.354324,False,YAHOOA1,real_13
63,prophet,64,0.0,0.0,0.0,"(None, 1, 2, 0)",OK,6.314752,False,YAHOOA1,real_61
64,prophet,65,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,7.294484,False,YAHOOA1,real_49
65,prophet,66,0.0,0.0,0.0,"(None, 0, 0, 0)",OK,7.776845,False,YAHOOA1,real_64
66,prophet,67,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,6.295728,False,YAHOOA1,real_26
