,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
39,deepar,40,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,253.035807,False,YAHOOA1,real_63
40,deepar,41,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,260.162307,False,YAHOOA1,real_3
41,deepar,42,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,261.057515,False,YAHOOA1,real_61
42,deepar,43,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,258.432787,False,YAHOOA1,real_14
43,deepar,44,0.5714285713632652,0.4999999999875,0.6666666666444444,"(None, 1, 2, 2)",OK,269.211022,False,YAHOOA1,real_39
44,deepar,45,0.5555555555049383,0.41666666666319446,0.8333333333194445,"(None, 1, 7, 5)",OK,209.753671,False,YAHOOA1,real_23
45,deepar,46,0.4999999999375,0.9999999999,0.3333333333222222,"(None, 2, 0, 1)",OK,270.454646,False,YAHOOA1,real_48
46,deepar,47,0.4999999999375,0.3333333333222222,0.9999999999,"(None, 0, 2, 1)",OK,207.557298,False,YAHOOA1,real_24
47,deepar,48,0.4999999999375,0.3333333333222222,0.9999999999,"(None, 0, 2, 1)",OK,205.751688,False,YAHOOA1,real_19
48,deepar,49,0.499999999925,0.499999999975,0.499999999975,"(None, 1, 1, 1)",OK,210.766964,False,YAHOOA1,real_27
49,deepar,50,0.39999999995200003,0.24999999999375,0.9999999999,"(None, 0, 3, 1)",OK,209.351443,False,YAHOOA1,real_53
50,deepar,51,0.399999999936,0.3333333333222222,0.499999999975,"(None, 1, 2, 1)",OK,261.852537,False,YAHOOA1,real_7
51,deepar,52,0.399999999936,0.3333333333222222,0.499999999975,"(None, 1, 2, 1)",OK,205.543419,False,YAHOOA1,real_44
52,deepar,53,0.3333333332944444,0.9999999999,0.199999999996,"(None, 4, 0, 1)",OK,204.287871,False,YAHOOA1,real_18
53,deepar,54,0.3333333332944444,0.9999999999,0.199999999996,"(None, 4, 0, 1)",OK,255.573404,False,YAHOOA1,real_49
54,deepar,55,0.33333333327777775,0.24999999999375,0.499999999975,"(None, 1, 3, 1)",OK,209.586972,False,YAHOOA1,real_34
55,deepar,56,0.0,0.0,0.0,"(None, 1, 4, 0)",OK,209.028447,False,YAHOOA1,real_55
56,deepar,57,0.0,0.0,0.0,"(None, 2, 2, 0)",OK,205.133609,False,YAHOOA1,real_40
57,deepar,58,0.0,0.0,0.0,"(None, 1, 4, 0)",OK,207.524487,False,YAHOOA1,real_56
58,deepar,59,0.0,0.0,0.0,"(None, 1, 0, 0)",OK,303.84231,False,YAHOOA1,real_59
59,deepar,60,0.0,0.0,0.0,"(None, 1, 3, 0)",OK,204.810502,False,YAHOOA1,real_46
60,deepar,61,0.0,0.0,0.0,"(None, 1, 4, 0)",OK,209.033504,False,YAHOOA1,real_52
61,deepar,62,0.0,0.0,0.0,"(None, 1, 0, 0)",OK,206.04319,False,YAHOOA1,real_35
62,deepar,63,0.0,0.0,0.0,"(None, 1, 5, 0)",OK,205.318821,False,YAHOOA1,real_29
63,deepar,64,0.0,0.0,0.0,"(None, 1, 4, 0)",OK,269.000924,False,YAHOOA1,real_28
64,deepar,65,0.0,0.0,0.0,"(None, 1, 3, 0)",OK,261.72233,False,YAHOOA1,real_38
65,deepar,66,0.0,0.0,0.0,"(None, 1, 0, 0)",OK,280.165182,False,YAHOOA1,real_64
66,deepar,67,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,203.74322,False,YAHOOA1,real_26
