,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
24,deepar,25,0.7272727272198347,0.5714285714244898,0.9999999999875,"(None, 0, 6, 8)",OK,176.966385,False,YAHOOA4,A4Benchmark-TS82
25,deepar,26,0.7272727272099173,0.799999999984,0.6666666666555555,"(None, 2, 1, 4)",OK,174.666635,False,YAHOOA4,A4Benchmark-TS95
26,deepar,27,0.7272727272099173,0.799999999984,0.6666666666555555,"(None, 2, 1, 4)",OK,220.353362,False,YAHOOA4,A4Benchmark-TS72
27,deepar,28,0.7142857142295919,0.5555555555493827,0.99999999998,"(None, 0, 4, 5)",OK,243.458209,False,YAHOOA4,A4Benchmark-TS38
28,deepar,29,0.666666666615873,0.4999999999964286,0.9999999999857143,"(None, 0, 7, 7)",OK,176.738831,False,YAHOOA4,A4Benchmark-TS7
29,deepar,30,0.6666666666097778,0.5555555555493827,0.8333333333194445,"(None, 1, 4, 5)",OK,213.810381,False,YAHOOA4,A4Benchmark-TS49
30,deepar,31,0.6666666666024692,0.599999999988,0.74999999998125,"(None, 1, 2, 3)",OK,257.485714,False,YAHOOA4,A4Benchmark-TS11
31,deepar,32,0.6666666666,0.99999999995,0.4999999999875,"(None, 2, 0, 2)",OK,177.192163,False,YAHOOA4,A4Benchmark-TS53
32,deepar,33,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,176.136234,False,YAHOOA4,A4Benchmark-TS87
33,deepar,34,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,171.839891,False,YAHOOA4,A4Benchmark-TS47
34,deepar,35,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,247.202084,False,YAHOOA4,A4Benchmark-TS16
35,deepar,36,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,173.76291,False,YAHOOA4,A4Benchmark-TS68
36,deepar,37,0.6249999999492188,0.45454545454132234,0.99999999998,"(None, 0, 6, 5)",OK,216.499512,False,YAHOOA4,A4Benchmark-TS76
37,deepar,38,0.6153846153325444,0.44444444443950615,0.999999999975,"(None, 0, 5, 4)",OK,176.029335,False,YAHOOA4,A4Benchmark-TS81
38,deepar,39,0.6153846153325444,0.44444444443950615,0.999999999975,"(None, 0, 5, 4)",OK,176.337465,False,YAHOOA4,A4Benchmark-TS24
39,deepar,40,0.599999999946,0.4285714285653061,0.9999999999666667,"(None, 0, 4, 3)",OK,176.684867,False,YAHOOA4,A4Benchmark-TS50
40,deepar,41,0.5882352940650518,0.45454545454132234,0.8333333333194445,"(None, 1, 6, 5)",OK,182.18907,False,YAHOOA4,A4Benchmark-TS14
41,deepar,42,0.5714285713823128,0.3999999999973333,0.9999999999833333,"(None, 0, 9, 6)",OK,217.363694,False,YAHOOA4,A4Benchmark-TS98
42,deepar,43,0.5714285713823128,0.3999999999973333,0.9999999999833333,"(None, 0, 9, 6)",OK,174.551971,False,YAHOOA4,A4Benchmark-TS86
43,deepar,44,0.5714285713823128,0.3999999999973333,0.9999999999833333,"(None, 0, 9, 6)",OK,175.728347,False,YAHOOA4,A4Benchmark-TS36
44,deepar,45,0.5714285713632652,0.4999999999875,0.6666666666444444,"(None, 1, 2, 2)",OK,516.667776,False,YAHOOA4,A4Benchmark-TS31
45,deepar,46,0.5714285713632652,0.6666666666444444,0.4999999999875,"(None, 2, 1, 2)",OK,177.505254,False,YAHOOA4,A4Benchmark-TS84
46,deepar,47,0.5555555555092593,0.38461538461242606,0.99999999998,"(None, 0, 8, 5)",OK,201.620935,False,YAHOOA4,A4Benchmark-TS1
47,deepar,48,0.5454545454061983,0.3999999999973333,0.8571428571306122,"(None, 1, 9, 6)",OK,218.846921,False,YAHOOA4,A4Benchmark-TS65
48,deepar,49,0.49999999995625,0.33333333333055554,0.999999999975,"(None, 0, 8, 4)",OK,176.950306,False,YAHOOA4,A4Benchmark-TS35
49,deepar,50,0.49999999995416666,0.3333333333296296,0.9999999999666667,"(None, 0, 6, 3)",OK,196.20051,False,YAHOOA4,A4Benchmark-TS15
50,deepar,51,0.49999999995,0.33333333332777776,0.99999999995,"(None, 0, 4, 2)",OK,174.120918,False,YAHOOA4,A4Benchmark-TS40
51,deepar,52,0.4999999999375,0.4999999999875,0.4999999999875,"(None, 2, 2, 2)",OK,183.178192,False,YAHOOA4,A4Benchmark-TS33
52,deepar,53,0.499999999925,0.499999999975,0.499999999975,"(None, 1, 1, 1)",OK,214.545496,False,YAHOOA4,A4Benchmark-TS74
53,deepar,54,0.499999999925,0.499999999975,0.499999999975,"(None, 1, 1, 1)",OK,178.456908,False,YAHOOA4,A4Benchmark-TS55
54,deepar,55,0.47058823525259513,0.3076923076899408,0.999999999975,"(None, 0, 9, 4)",OK,180.013466,False,YAHOOA4,A4Benchmark-TS78
55,deepar,56,0.4285714285316327,0.2727272727247934,0.9999999999666667,"(None, 0, 8, 3)",OK,180.775151,False,YAHOOA4,A4Benchmark-TS32
56,deepar,57,0.4210526315412742,0.26666666666488886,0.999999999975,"(None, 0, 11, 4)",OK,173.490083,False,YAHOOA4,A4Benchmark-TS92
57,deepar,58,0.39999999996400004,0.24999999999843753,0.999999999975,"(None, 0, 12, 4)",OK,238.704454,False,YAHOOA4,A4Benchmark-TS39
58,deepar,59,0.39999999995849994,0.26666666666488886,0.799999999984,"(None, 1, 11, 4)",OK,182.792364,False,YAHOOA4,A4Benchmark-TS27
59,deepar,60,0.39999999995200003,0.24999999999375,0.9999999999,"(None, 0, 3, 1)",OK,256.970113,False,YAHOOA4,A4Benchmark-TS10
60,deepar,61,0.37499999996484373,0.23076923076745562,0.9999999999666667,"(None, 0, 10, 3)",OK,299.94777,False,YAHOOA4,A4Benchmark-TS8
61,deepar,62,0.37499999996484373,0.23076923076745562,0.9999999999666667,"(None, 0, 10, 3)",OK,211.452476,False,YAHOOA4,A4Benchmark-TS88
62,deepar,63,0.3333333333018519,0.19999999999866666,0.9999999999666667,"(None, 0, 12, 3)",OK,230.017893,False,YAHOOA4,A4Benchmark-TS99
63,deepar,64,0.3333333332944444,0.199999999996,0.9999999999,"(None, 0, 4, 1)",OK,220.053961,False,YAHOOA4,A4Benchmark-TS64
64,deepar,65,0.33333333327777775,0.24999999999375,0.499999999975,"(None, 1, 3, 1)",OK,175.283092,False,YAHOOA4,A4Benchmark-TS42
65,deepar,66,0.3333333332722222,0.3333333333222222,0.3333333333222222,"(None, 2, 2, 1)",OK,222.231055,False,YAHOOA4,A4Benchmark-TS60
66,deepar,67,0.2857142856816326,0.16666666666388888,0.9999999999,"(None, 0, 5, 1)",OK,175.219157,False,YAHOOA4,A4Benchmark-TS5
67,deepar,68,0.2857142856693877,0.199999999998,0.4999999999875,"(None, 2, 8, 2)",OK,177.079743,False,YAHOOA4,A4Benchmark-TS22
68,deepar,69,0.2666666666311111,0.16666666666527777,0.6666666666444444,"(None, 1, 10, 2)",OK,210.757296,False,YAHOOA4,A4Benchmark-TS48
69,deepar,70,0.24999999997499997,0.14285714285612244,0.99999999995,"(None, 0, 12, 2)",OK,217.063172,False,YAHOOA4,A4Benchmark-TS62
70,deepar,71,0.24999999996640626,0.1538461538449704,0.6666666666444444,"(None, 1, 11, 2)",OK,174.970499,False,YAHOOA4,A4Benchmark-TS41
71,deepar,72,0.249999999946875,0.199999999996,0.3333333333222222,"(None, 2, 4, 1)",OK,267.8108,False,YAHOOA4,A4Benchmark-TS12
72,deepar,73,0.2222222221728395,0.16666666666388888,0.3333333333222222,"(None, 2, 5, 1)",OK,409.360653,False,YAHOOA4,A4Benchmark-TS3
73,deepar,74,0.21052631576066486,0.12499999999921876,0.6666666666444444,"(None, 1, 14, 2)",OK,174.076649,False,YAHOOA4,A4Benchmark-TS44
74,deepar,75,0.199999999954,0.14285714285510204,0.3333333333222222,"(None, 2, 6, 1)",OK,223.026535,False,YAHOOA4,A4Benchmark-TS100
75,deepar,76,0.1818181817983471,0.099999999999,0.9999999999,"(None, 0, 9, 1)",OK,213.950936,False,YAHOOA4,A4Benchmark-TS17
76,deepar,77,0.1818181817983471,0.099999999999,0.9999999999,"(None, 0, 9, 1)",OK,217.984006,False,YAHOOA4,A4Benchmark-TS71
77,deepar,78,0.15384615382958577,0.08333333333263888,0.9999999999,"(None, 0, 11, 1)",OK,180.597596,False,YAHOOA4,A4Benchmark-TS28
78,deepar,79,0.15384615381775146,0.09090909090826446,0.499999999975,"(None, 1, 10, 1)",OK,194.704338,False,YAHOOA4,A4Benchmark-TS25
79,deepar,80,0.14285714283061224,0.08333333333263888,0.499999999975,"(None, 1, 11, 1)",OK,216.250357,False,YAHOOA4,A4Benchmark-TS77
80,deepar,81,0.13333333331911112,0.07142857142806122,0.9999999999,"(None, 0, 13, 1)",OK,184.666634,False,YAHOOA4,A4Benchmark-TS29
81,deepar,82,0.13333333329955555,0.08333333333263888,0.3333333333222222,"(None, 2, 11, 1)",OK,180.534715,False,YAHOOA4,A4Benchmark-TS91
82,deepar,83,0.11764705881107267,0.06249999999960938,0.9999999999,"(None, 0, 15, 1)",OK,174.999017,False,YAHOOA4,A4Benchmark-TS97
83,deepar,84,0.0,0.0,0.0,"(None, 2, 2, 0)",OK,185.903194,False,YAHOOA4,A4Benchmark-TS26
84,deepar,85,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,175.778572,False,YAHOOA4,A4Benchmark-TS56
85,deepar,86,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,217.954151,False,YAHOOA4,A4Benchmark-TS59
86,deepar,87,0.0,0.0,0.0,"(None, 1, 3, 0)",OK,177.005103,False,YAHOOA4,A4Benchmark-TS83
87,deepar,88,0.0,0.0,0.0,"(None, 1, 8, 0)",OK,218.566371,False,YAHOOA4,A4Benchmark-TS58
88,deepar,89,0.0,0.0,0.0,"(None, 0, 6, 0)",OK,177.161194,False,YAHOOA4,A4Benchmark-TS57
89,deepar,90,0.0,0.0,0.0,"(None, 2, 1, 0)",OK,213.923289,False,YAHOOA4,A4Benchmark-TS66
90,deepar,91,0.0,0.0,0.0,"(None, 2, 1, 0)",OK,186.084379,False,YAHOOA4,A4Benchmark-TS18
91,deepar,92,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,211.22755,False,YAHOOA4,A4Benchmark-TS75
92,deepar,93,0.0,0.0,0.0,"(None, 1, 12, 0)",OK,200.888982,False,YAHOOA4,A4Benchmark-TS19
93,deepar,94,0.0,0.0,0.0,"(None, 1, 11, 0)",OK,173.15289,False,YAHOOA4,A4Benchmark-TS52
94,deepar,95,0.0,0.0,0.0,"(None, 1, 2, 0)",OK,175.060627,False,YAHOOA4,A4Benchmark-TS69
95,deepar,96,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,181.002732,False,YAHOOA4,A4Benchmark-TS85
96,deepar,97,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,219.656613,False,YAHOOA4,A4Benchmark-TS9
97,deepar,98,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,171.683092,False,YAHOOA4,A4Benchmark-TS51
98,deepar,99,0.0,0.0,0.0,"(None, 1, 3, 0)",OK,176.345609,False,YAHOOA4,A4Benchmark-TS79
99,deepar,100,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,175.063553,False,YAHOOA4,A4Benchmark-TS94
