,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
22,deepar,23,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,257.781622,True,SMAP,A-5
23,deepar,24,0.599999999946,0.9999999999666667,0.4285714285653061,"(None, 4, 0, 3)",OK,375.270454,True,SMAP,G-7
24,deepar,25,0.599999999946,0.9999999999666667,0.4285714285653061,"(None, 4, 0, 3)",OK,448.79326,True,SMAP,P-4
25,deepar,26,0.4999999999375,0.9999999999,0.3333333333222222,"(None, 2, 0, 1)",OK,513.761765,True,SMAP,E-6
26,deepar,27,0.4999999999375,0.9999999999,0.3333333333222222,"(None, 2, 0, 1)",OK,446.39924,True,SMAP,G-2
27,deepar,28,0.4999999999375,0.9999999999,0.3333333333222222,"(None, 2, 0, 1)",OK,374.842266,True,SMAP,B-1
28,deepar,29,0.39999999995200003,0.9999999999,0.24999999999375,"(None, 3, 0, 1)",OK,373.98054,True,SMAP,G-4
29,deepar,30,0.39999999995200003,0.9999999999,0.24999999999375,"(None, 3, 0, 1)",OK,579.168973,True,SMAP,A-1
30,deepar,31,0.39999999995200003,0.9999999999,0.24999999999375,"(None, 3, 0, 1)",OK,458.002267,True,SMAP,D-6
31,deepar,32,0.3333333332944444,0.9999999999,0.199999999996,"(None, 4, 0, 1)",OK,460.490646,True,SMAP,G-3
32,deepar,33,0.3333333332944444,0.9999999999,0.199999999996,"(None, 4, 0, 1)",OK,499.16026,True,SMAP,E-9
33,deepar,34,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,392.204173,True,SMAP,P-7
34,deepar,35,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,403.379034,True,SMAP,A-7
35,deepar,36,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,252.183678,True,SMAP,A-6
36,deepar,37,0.0,0.0,0.0,"(None, 2, 1, 0)",OK,322.023683,True,SMAP,A-9
37,deepar,38,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,370.187995,True,SMAP,D-11
38,deepar,39,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,513.483454,True,SMAP,P-1
39,deepar,40,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,443.85411,True,SMAP,D-5
40,deepar,41,0.0,0.0,0.0,"(None, 2, 1, 0)",OK,485.457262,True,SMAP,T-2
41,deepar,42,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,474.8853,True,SMAP,T-1
42,deepar,43,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,482.779549,True,SMAP,F-1
43,deepar,44,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,469.500826,True,SMAP,G-1
44,deepar,45,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,454.307062,True,SMAP,A-4
45,deepar,46,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,479.456995,True,SMAP,A-2
46,deepar,47,0.0,0.0,0.0,"(None, 1, 3, 0)",OK,582.19064,True,SMAP,E-13
47,deepar,48,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,553.416077,True,SMAP,E-12
48,deepar,49,0.0,0.0,0.0,"(None, 0, 1, 0)",OK,488.592941,True,SMAP,E-5
49,deepar,50,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,471.852067,True,SMAP,E-4
50,deepar,51,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,495.07494,True,SMAP,E-3
51,deepar,52,0.0,0.0,0.0,"(None, 0, 2, 0)",OK,493.19835,True,SMAP,E-1
52,deepar,53,0.0,0.0,0.0,"(None, 1, 1, 0)",OK,393.538123,True,SMAP,F-3
